Time,aMag,gMag,ang,bpm,but
1719618043,9.711522067854782,615.5372261761668,29.843336988809842,84.44385281064889,1
1719618045,5.538441033661344,600.8787575429782,168.39245645173827,68.46260263308922,0
1719618046,5.471263782575428,527.2833566062034,76.38311909899505,80.713721263512,0
1719618047,11.932729919020947,711.8118628972603,120.48207703292513,60.16576114461823,1
1719618049,7.820368473405332,388.6121871054577,0.6730329111676636,91.98537106707367,0
1719618050,11.100107499076364,620.8857782992104,52.41793435012304,83.02758304526968,1
1719618051,5.762196197503125,246.957249087949,110.19926199575502,88.01237120259204,0
1719618053,8.040814366251501,632.5540353653774,39.01945672396004,72.60868791979414,0
1719618054,10.260419429941942,467.9024432696063,173.5989177379708,92.48931893576705,1
1719618055,9.639949274071567,698.6783758983755,81.42681799738182,98.70644783124885,1
1719618057,7.319656186565172,280.0684746760524,127.40642878904568,60.34597105406041,0
1719618058,8.221414561132141,335.9144312938399,142.7620623971266,89.47195273036995,1
1719618059,9.89257840863087,365.96532884433594,17.55078623266584,92.66434936055762,0
1719618061,5.819760379496769,475.5555502816787,78.85538951311321,66.8334778028991,1
1719618062,8.39023236201801,475.86371621333376,64.03545163865974,62.222109338184765,1
1719618063,7.75033414559235,657.2867378853978,138.31371269531127,71.26040504486193,1
1719618065,13.578483949929378,571.4948871892177,71.09593019953043,95.57879583874768,0
1719618066,5.5990641103782215,237.99628504040524,36.80995662026314,95.99421118935763,1
1719618067,9.428068124095793,277.2164486586861,147.6792158625174,96.02802049347774,0
1719618069,7.483181002114896,602.7607089954864,153.1312083874928,84.19423102115513,0
1719618070,7.5024910817815496,643.2388738087467,48.34960605975362,77.90797088558683,1
1719618072,8.701407558693179,555.7191376248018,70.48334120724468,67.14124020911687,1
1719618073,13.346607413314972,222.64149135055573,109.71651868120267,65.46610089582973,0
1719618074,13.532711362210897,367.5388283888847,150.88426373227645,74.79021813134885,0
1719618076,13.670071258476058,667.0282856145883,147.5625587604636,94.5364978926031,0
1719618077,8.606914801249728,665.0692737561277,177.23358853110074,96.56524019110195,1
1719618078,5.452199593795475,727.7782676945391,18.67721232501165,72.82951801205687,1
1719618080,13.318802410347319,390.67093474859615,102.59034786005692,96.74530967454535,0
1719618081,7.930728193050973,440.2279560633655,130.8356597614975,65.13849975964591,0
1719618082,10.170280871028915,369.37232426488487,85.66106113174234,65.69790599630393,0
1719618084,4.885575091294203,583.9804566988378,16.40017063024236,89.8483709274974,0
1719618085,2.4560870753450628,434.0825391262303,130.00247531854689,70.12120479710195,0
1719618086,9.658754772967345,649.2454567637607,59.597544812639484,82.79178686170508,0
1719618087,9.922589505127043,133.08838586751017,114.76722461956129,77.51577358942703,0
1719618089,11.468360132935425,413.73077578357766,70.49914081261849,67.82886509313455,1
1719618090,12.180270295044682,289.0708359255584,15.243668957109966,86.69053993860197,1
1719618091,9.38336874462564,634.3081994744095,173.27807846379974,75.93045025739622,0
1719618093,6.988827631465995,521.4429928309117,36.447191069098444,93.24512483069913,0
1719618094,11.19081203765452,592.2091707008867,42.76767760282453,70.71967915071566,0
1719618095,8.946713280369373,448.63690594722016,138.78397935037304,93.69250831216027,1
1719618097,7.713018292098028,506.88069197996947,45.81367877085673,90.98903379945325,1
1719618098,6.624092238247303,671.741328066941,48.97284669329858,62.39014866169137,0
1719618099,8.37058521841623,478.7097438910886,154.50696953516805,65.66426656311354,0
1719618101,12.352183200419084,436.3478199258045,12.360697811544165,68.02972554592759,1
1719618102,6.142715751246969,330.0598802018096,92.19621511205553,95.9565972757415,0
