Time,aMag,gMag,ang,bpm,but
1719605278,11.882775938891047,511.5425090587313,18.130528635825303,82.55540918816793,1
1719605283,10.218765935720436,610.0861738727682,30.18874466241068,65.58621953655302,2
1719605289,2.976265178633025,618.1003034039278,82.71865846821595,78.39276977175062,1
1719605294,6.734623513174016,403.5854851534475,37.089865840566596,75.45024491901465,2
1719605299,11.653731861418608,576.1637965087054,35.433821453168385,81.70260909725894,0
1719605305,12.01385805392998,618.4893025950018,72.00692222862236,68.05402106173143,0
1719605310,5.118119721634068,466.4602081767605,31.485084135423318,62.60258110209422,0
1719605315,12.772830684525491,408.93063275632124,120.98681343043974,69.0859318480054,2
1719605321,9.651795403741524,560.379354204994,66.90056040890472,81.19148345898934,0
1719605326,12.989647433634456,413.69721527185635,41.678806409788024,74.31594756418119,2
1719605331,9.837717622910455,168.59933594607296,23.58872669672085,88.02409160373568,1
1719605337,9.864523474175261,623.3213273467494,136.89202344813532,68.99096548702053,0
