Time,aMag,gMag,ang,bpm,but
1719596787,14.752722364643361,448.4899706524733,15.525699812314347,70.02885674701213,1
1719596792,8.817804747270609,502.2904449113605,42.62231926400416,96.4916066973937,0
1719596797,7.267057946455652,291.52461142455616,109.83730007753311,94.597476565286,2
1719596803,13.495022365911007,422.5323999978167,1.5106627950233453,90.3176270826458,1
1719596808,12.713720384491678,589.0847672546596,136.13317308923692,78.91817920230037,1
1719596813,10.164217861267767,472.20794891688223,74.13451691185409,76.86938941337576,2
1719596818,6.932260198487932,535.5196977006892,17.718018127344493,92.25292102295674,1
1719596823,9.878609831809637,451.3146938840263,163.03578351767604,78.82847941967749,0
1719596828,5.250494181804907,521.7176025369793,61.37888472611897,92.96211815620711,1
1719596834,7.264604473328919,558.6928198798709,155.2565350599095,92.85632676955248,2
1719596839,12.675946544981619,253.04134389414028,81.9982222104649,63.726507387062775,0
1719596844,11.064576636136335,610.8576896430365,53.326536317619265,72.68072031610296,2
