Time,aMag,gMag,ang,bpm,but
1719602451,10.76896483107505,391.4568395429083,54.22593769127583,87.63164791254349,2
1719602456,14.353577846490182,539.3092933448747,57.025540846125125,87.67112309794351,2
1719602461,9.560498415101709,414.294403871291,42.45077591016306,68.10745717996554,1
1719602467,12.416916495717416,540.3635566539355,148.5036679834121,85.66181208868994,0
1719602472,11.588802987593493,439.1180982362017,15.074830516589213,84.15657935104106,2
1719602477,9.280511328912425,140.3974242680438,131.91166273374984,92.93880889811402,0
1719602483,11.790652555824376,698.3511191558084,143.61310005481656,80.96905134629114,2
1719602488,8.47160919938167,569.8856466989286,120.23079558105488,69.90364124702866,2
1719602493,7.933373053590729,386.1450202287436,168.93319672787487,66.06760678254331,0
1719602498,13.383468844836383,467.0091405668562,74.22698027780027,85.11958950153694,0
1719602504,6.925164514582717,422.49741629022293,101.26332139471074,66.70063192777118,0
1719602509,7.832215867289919,481.8598616702839,168.20655136842308,91.63826477215395,1
