Time,aMag,gMag,ang,bpm,but
1719596724,8.60093312307303,594.1559335097638,129.49455575642605,74.96275219378344,2
1719596729,8.027416996059607,225.51392086633308,50.96204370424144,66.37940972172197,1
1719596734,12.036974120360547,463.4128523492231,13.177506986565245,89.39104595072371,2
1719596739,10.422837672681684,558.723588337571,68.1511096657666,96.84951065177681,0
1719596745,14.598682504064039,532.1606874067187,146.29454980822305,86.4394953756775,2
1719596750,7.369769405417672,260.40453136554277,119.41310284362682,68.53926600006822,0
1719596755,12.111126706427367,639.3454414877608,122.7395353249745,85.6633477546481,0
1719596760,6.71300699265144,537.603783406137,38.83173603901573,96.78464141344202,0
1719596766,5.75059868515447,550.5528909840342,68.99626125838569,73.5311134672452,1
1719596771,4.404068856329704,661.3431425727897,98.91409093565495,87.86774407366467,0
1719596776,3.9624528366466754,595.3093530741716,50.17378973219106,76.66405841043229,1
1719596782,10.963484774469768,632.183474583321,129.01045392581275,64.71121005645475,2
