Time,aMag,gMag,ang,bpm,but
1719613124,11.021484997872822,473.3354797793255,33.258639350261866,97.4463891997504,2
1719613129,8.559826440686265,674.987049798252,172.19668983864798,90.1825397314538,1
1719613134,14.841820697722612,508.019627703312,12.527713752041043,92.5792623767652,2
1719613139,8.105608040707992,483.6011749373457,24.68253845165185,83.0372542229626,0
1719613145,12.250204322489374,483.5416374410432,33.863707210556456,61.14335025804489,2
1719613150,7.824911952913772,250.98617376917122,151.70105139235034,96.4528456898248,0
1719613155,10.641702967872472,324.65650798767876,166.1320322947404,81.87287637454716,0
1719613161,6.2518329015032394,657.9661119684662,67.69471137162176,96.23294483310363,2
1719613166,10.207599422523202,700.4335489650998,61.62079208692887,70.8940062415637,1
1719613171,11.638261846556198,666.1049252478581,5.083519758988815,87.65993675308688,0
1719613177,11.124998249143248,285.6648151259701,170.20783152389114,84.68163945240572,2
1719613182,14.671800146613352,492.3485942389504,0.9768874902696534,92.84004436708875,1
