Time,aMag,gMag,ang,bpm,but
1719606890,10.884196387477406,131.94099492100312,14.996603488288702,99.34179867533743,1
1719606896,12.06340962542055,490.7301489620677,64.68954360376311,84.16136430122783,0
1719606901,11.365881109241416,619.1017203159494,4.009274461941478,77.89355174192903,1
1719606906,10.481363747546474,390.8106540242694,130.33580934983198,86.43601171893766,0
1719606912,7.093821718601145,722.8195391952768,38.788634214432,67.79102300597484,2
1719606917,12.537814047358648,415.73332798737624,161.8713414741542,72.18176951941795,2
1719606922,10.332478467974198,478.40604886143933,139.61358648993206,62.14575050342988,1
1719606928,6.778750977243618,332.45251207681684,118.27481647369967,87.00914125361524,2
1719606933,10.483896714725164,383.53959568001056,23.79076771648362,82.93053817588847,2
1719606938,13.316614290988923,125.53710726377044,116.73459830509442,99.49157586612418,2
1719606944,11.108936141177171,718.8453005892561,91.11135653304672,88.47278726987166,2
1719606949,12.676641774721336,369.6029990957389,94.51942312946632,76.21686636863704,0
